net,length_um
_01521_,11.665
_01587_,11.665
imem.rom\[14\]\[0\],11.665
_02084_,11.66
_02603_,11.66
_03252_,11.66
_04483_,11.66
_04763_,11.66
_05743_,11.66
_06454_,11.66
dmem.ram\[23\]\[15\],11.66
net123,11.66
_00526_,11.645
_03036_,11.64
_04407_,11.64
_04592_,11.64
_04683_,11.64
dmem.ram\[3\]\[2\],11.64
_00470_,11.625
_00618_,11.625
_02501_,11.62
_02535_,11.62
_02720_,11.62
_02801_,11.62
_05210_,11.62
net377,11.62
_06131_,11.6
net1523,11.6
imem.rom\[10\]\[5\],11.585
_02052_,11.58
_02068_,11.58
_02297_,11.58
_02307_,11.58
_02806_,11.58
_03493_,11.58
_04085_,11.58
imem.rom\[9\]\[12\],11.58
net219,11.58
net551,11.58
net712,11.58
_01454_,11.565
_03563_,11.56
net743,11.56
net1225,11.56
net1288,11.56
net1290,11.56
_01707_,11.55
_02351_,11.54
_03468_,11.54
imem.rom\[13\]\[8\],11.54
net697,11.54
net997,11.54
net1090,11.54
_00157_,11.535
_01486_,11.525
_01232_,11.52
_02900_,11.52
_03529_,11.52
net277,11.52
net735,11.52
net966,11.52
net1316,11.52
_01361_,11.505
_02112_,11.5
_03864_,11.5
_05318_,11.5
_05619_,11.5
imem.rom\[1\]\[0\],11.5
imem.rom\[7\]\[12\],11.5
_01341_,11.485
net722,11.48
_05977_,11.46
_06577_,11.46
net193,11.46
net943,11.46
_02945_,11.44
_03895_,11.44
_04328_,11.44
_01821_,11.42
_02309_,11.42
_04806_,11.42
_05363_,11.42
_05921_,11.42
_06648_,11.42
net604,11.42
_01152_,11.415
_01368_,11.405
_05393_,11.4
mm_wb_reg.Rd_Data_Out_PR\[8\],11.4
_05876_,11.385
_03188_,11.38
net862,11.38
_01497_,11.365
_05279_,11.36
net178,11.36
_00301_,11.345
_01924_,11.34
_04250_,11.34
_05073_,11.34
net1173,11.34
_01919_,11.32
_03462_,11.32
_04644_,11.32
_04875_,11.32
_05502_,11.32
_05756_,11.32
_05792_,11.32
_05914_,11.32
net441,11.32
_00637_,11.305
dmem.ram\[15\]\[6\],11.3
rr_ex_reg.cntrl_out\[8\],11.3
_00063_,11.285
_01403_,11.285
_02346_,11.28
_03558_,11.28
_03696_,11.28
_04900_,11.28
dmem.ram\[54\]\[15\],11.28
net1302,11.28
_01954_,11.26
_03044_,11.26
pc_out_port[3],11.26
net939,11.26
_00202_,11.245
_00857_,11.245
imem.rom\[6\]\[2\],11.245
_02048_,11.24
_02308_,11.24
_04335_,11.24
pc_out_port[8],11.24
net853,11.24
net1021,11.24
_00605_,11.225
_05687_,11.22
imem.rom\[14\]\[8\],11.21
imem.rom\[2\]\[10\],11.205
_02033_,11.2
_02533_,11.2
_03074_,11.2
_04323_,11.2
_06141_,11.2
rr_ex_reg.cntrl_out\[1\],11.2
net231,11.2
net1267,11.2
net1340,11.2
_04337_,11.18
_04653_,11.18
_04798_,11.18
_06262_,11.18
_00522_,11.165
_02193_,11.16
_02910_,11.16
_05993_,11.16
net724,11.16
_02395_,11.14
_03459_,11.14
net357,11.14
net1047,11.14
net1129,11.14
_00082_,11.125
_02459_,11.12
_02560_,11.12
_02758_,11.12
_03886_,11.12
_05530_,11.12
_05819_,11.12
_06260_,11.12
_06510_,11.12
_06620_,11.12
_06634_,11.12
_06723_,11.12
dmem.ram\[52\]\[1\],11.12
_01607_,11.1
_02407_,11.1
_02527_,11.1
_02635_,11.1
_03267_,11.1
_03538_,11.1
net479,11.1
net591,11.1
_01453_,11.085
imem.rom\[10\]\[13\],11.085
_04554_,11.08
_05018_,11.08
dmem.ram\[39\]\[5\],11.08
dmem.ram\[39\]\[7\],11.08
imem.rom\[1\]\[11\],11.08
imem.rom\[5\]\[12\],11.08
imem.rom\[9\]\[4\],11.08
_00701_,11.065
_03359_,11.06
_04803_,11.06
_06307_,11.06
net356,11.06
net440,11.06
net896,11.06
net1453,11.06
_02631_,11.04
_03735_,11.04
dmem.ram\[29\]\[1\],11.04
_05714_,11.03
_02667_,11.02
_05227_,11.02
debug_mem_addr[4],11.02
debug_mem_addr[5],11.02
net633,11.02
net1298,11.02
dmem.ram\[55\]\[12\],11
imem.rom\[11\]\[1\],11
net772,11
_00568_,10.985
imem.rom\[14\]\[13\],10.985
_02615_,10.98
_04147_,10.98
_05587_,10.98
_00635_,10.965
_01260_,10.965
_02703_,10.96
_03511_,10.96
_04071_,10.96
_05268_,10.96
ex_mm_reg.Rd_Data_Out_PR\[3\],10.96
net1454,10.94
_04400_,10.92
_05370_,10.92
dmem.ram\[33\]\[12\],10.92
_03596_,10.9
_03686_,10.9
_04327_,10.9
_06705_,10.9
net414,10.9
net498,10.9
net1411,10.9
_04219_,10.885
_01677_,10.88
_02324_,10.88
_05414_,10.88
_01982_,10.86
_02246_,10.86
_02276_,10.86
_02944_,10.86
_05100_,10.86
_05277_,10.86
_05314_,10.86
_06498_,10.86
net239,10.86
net975,10.86
_00671_,10.845
_01000_,10.845
_04039_,10.84
dmem.ram\[49\]\[1\],10.84
mm_wb_reg.Rd_Data_Out_PR\[0\],10.84
regfile.registerFile\[5\]\[15\],10.84
_00860_,10.825
_02629_,10.82
_03569_,10.82
_05832_,10.82
_06034_,10.82
_06420_,10.82
net405,10.82
_04235_,10.81
_01416_,10.805
_01562_,10.805
_05183_,10.8
_02657_,10.78
_03253_,10.78
_03994_,10.78
_04207_,10.78
_04216_,10.78
_04632_,10.78
_04670_,10.78
_05595_,10.78
_05820_,10.78
_06280_,10.78
net140,10.78
net149,10.78
net221,10.78
net563,10.78
net627,10.78
net812,10.78
net1134,10.78
net1350,10.78
_00943_,10.775
_01100_,10.76
_01185_,10.76
_02482_,10.76
_03403_,10.76
_06095_,10.76
_06209_,10.76
net470,10.76
_01506_,10.745
imem.rom\[2\]\[6\],10.745
_02690_,10.74
_03603_,10.74
_05330_,10.74
_05342_,10.74
dmem.ram\[40\]\[0\],10.74
dmem.ram\[46\]\[1\],10.74
net510,10.74
net573,10.74
_01078_,10.725
_02134_,10.72
_04595_,10.72
_05286_,10.72
_00341_,10.705
_00826_,10.705
_00967_,10.705
_02176_,10.7
_02612_,10.7
_04208_,10.7
_04676_,10.7
net229,10.7
net1498,10.7
_02341_,10.68
_03341_,10.68
_03571_,10.68
_04266_,10.68
_05024_,10.68
_06154_,10.68
_06215_,10.68
net320,10.68
net564,10.68
_02495_,10.66
_04297_,10.66
_04522_,10.66
_05188_,10.66
_06222_,10.66
_06541_,10.66
net452,10.66
net487,10.66
net698,10.66
net994,10.66
_02905_,10.64
_04070_,10.64
_05641_,10.64
_05801_,10.64
net597,10.64
net1241,10.64
_02012_,10.62
_02370_,10.62
_02610_,10.62
_03663_,10.62
ex_mm_reg.Rd_Data_Out_PR\[13\],10.62
imem.rom\[1\]\[15\],10.62
imem.rom\[1\]\[2\],10.62
imem.rom\[3\]\[4\],10.62
imem.rom\[5\]\[4\],10.62
imem.rom\[9\]\[15\],10.62
_01539_,10.605
_03101_,10.6
net396,10.6
net451,10.6
net816,10.6
net1539,10.6
_02207_,10.58
_02242_,10.58
_02328_,10.58
_03276_,10.58
_03743_,10.58
_04690_,10.58
_04967_,10.58
_05034_,10.58
_05306_,10.58
_06139_,10.58
imem.rom\[11\]\[13\],10.58
net410,10.58
net1015,10.58
net1043,10.58
_00114_,10.565
_03353_,10.56
_03936_,10.56
_06316_,10.56
net490,10.56
debug_reg_addr[2],10.55
_02901_,10.54
_03215_,10.54
_03708_,10.54
_03746_,10.54
_04376_,10.54
_05961_,10.54
_06712_,10.54
dmem.ram\[56\]\[1\],10.54
imem.rom\[8\]\[2\],10.54
net165,10.54
net741,10.54
net1132,10.54
_00555_,10.525
_04968_,10.525
net1061,10.52
_00376_,10.5
_01806_,10.5
_02422_,10.5
_05396_,10.5
imem.rom\[11\]\[9\],10.5
imem.rom\[3\]\[12\],10.5
_00315_,10.485
_03892_,10.48
_01248_,10.465
_05992_,10.46
net1271,10.46
_01722_,10.44
_02413_,10.44
_04393_,10.44
_05284_,10.44
_05405_,10.44
_05559_,10.44
_05574_,10.44
_06167_,10.44
_06508_,10.44
id_rr_reg.pc_next_out\[2\],10.44
_00422_,10.435
_01662_,10.42
_04185_,10.42
_04193_,10.42
_06108_,10.42
net1482,10.42
_01673_,10.4
_04538_,10.4
_05335_,10.4
_05430_,10.4
_05562_,10.4
_05818_,10.4
_06480_,10.4
_06559_,10.4
net1373,10.4
_03584_,10.38
imem.rom\[15\]\[15\],10.38
net227,10.38
_00771_,10.365
_05412_,10.36
_05500_,10.36
net91,10.36
net316,10.36
net453,10.36
_06230_,10.34
_00453_,10.325
_00463_,10.325
net136,10.325
_02444_,10.32
_02551_,10.32
_03420_,10.32
_03615_,10.32
_04460_,10.32
_04799_,10.32
_05637_,10.32
_06187_,10.32
_06259_,10.32
mm_wb_reg.Rd_Data_Out_PR\[1\],10.32
net245,10.32
net613,10.32
net825,10.32
net992,10.32
net1240,10.32
net1415,10.32
_01835_,10.3
_04042_,10.3
_04151_,10.3
_04198_,10.3
net1289,10.3
_01578_,10.285
_02022_,10.28
_02293_,10.28
_03710_,10.28
_04017_,10.28
_04176_,10.28
_04372_,10.28
_04512_,10.28
_05747_,10.28
_05778_,10.28
_05779_,10.28
_06024_,10.28
_06298_,10.28
_06471_,10.28
rr_ex_reg.RF_D1_Out\[1\],10.28
net131,10.28
net138,10.28
net235,10.28
_02332_,10.26
_03662_,10.26
_04462_,10.26
_04630_,10.26
_05147_,10.26
_06371_,10.26
_01163_,10.245
_02525_,10.24
_03419_,10.24
_03508_,10.24
_04730_,10.24
_05722_,10.24
_06348_,10.24
dmem.ram\[31\]\[15\],10.24
net265,10.24
_00834_,10.225
_01385_,10.225
_01554_,10.225
_01320_,10.22
_02471_,10.22
_03083_,10.22
_03757_,10.22
_04558_,10.22
_04563_,10.22
net526,10.22
net595,10.22
net605,10.22
net821,10.22
net1028,10.22
net1084,10.22
net1229,10.22
net1357,10.22
_01187_,10.215
_01700_,10.2
_01935_,10.2
_02578_,10.2
_04891_,10.2
_05199_,10.2
_05398_,10.2
_06506_,10.2
_06517_,10.2
_06706_,10.2
imem.rom\[4\]\[9\],10.2
net904,10.2
net1296,10.2
_00930_,10.18
_04063_,10.18
_04631_,10.18
net146,10.18
net757,10.18
net1143,10.18
net1202,10.18
imem.rom\[12\]\[11\],10.17
_02281_,10.16
imem.rom\[11\]\[5\],10.16
mm_wb_reg.Rd_Data_Out_PR\[4\],10.16
_00161_,10.145
_00997_,10.14
net226,10.14
net275,10.14
net367,10.14
net902,10.14
_01508_,10.125
_06016_,10.12
net576,10.12
net919,10.12
net1314,10.12
_01542_,10.1
_01961_,10.1
_04902_,10.1
_05217_,10.1
_06709_,10.1
net796,10.1
_00165_,10.08
_01119_,10.08
_02694_,10.08
_03748_,10.08
_03920_,10.08
_04128_,10.08
_06206_,10.08
net928,10.08
net944,10.08
_03635_,10.06
_04380_,10.06
_04715_,10.06
dmem.ram\[41\]\[7\],10.06
net1531,10.06
_00570_,10.045
_01112_,10.045
_02957_,10.04
_04192_,10.04
dmem.ram\[42\]\[8\],10.04
_00070_,10.025
_00631_,10.025
_00817_,10.025
net55,10.02
_01960_,10
_00753_,9.985
_02092_,9.98
_03073_,9.98
_03734_,9.98
_03773_,9.98
_04299_,9.98
_05858_,9.98
_06654_,9.98
debug_reg_data[2],9.98
debug_reg_data[6],9.98
pc_out_port[0],9.98
pc_out_port[15],9.98
net150,9.98
net1063,9.98
net1382,9.98
net1447,9.98
net1466,9.98
net1541,9.98
_02232_,9.96
_03831_,9.95
_01127_,9.945
_02414_,9.94
_02604_,9.94
_04368_,9.94
_04677_,9.94
_04827_,9.94
_05094_,9.94
_05505_,9.94
net481,9.94
net506,9.94
net1400,9.94
_05383_,9.92
net1045,9.92
_01268_,9.905
_01406_,9.905
_00590_,9.9
_03575_,9.9
_03767_,9.9
_04048_,9.9
_04771_,9.9
_05116_,9.9
_05815_,9.9
imem.rom\[3\]\[10\],9.9
_00100_,9.885
_01131_,9.88
_02208_,9.88
_04480_,9.88
_05170_,9.88
net177,9.88
net1513,9.88
_00654_,9.865
_01930_,9.86
_02164_,9.86
_03071_,9.86
_03076_,9.86
_03512_,9.86
_03595_,9.86
_04668_,9.86
_04849_,9.86
_05266_,9.86
_06715_,9.86
net778,9.86
net987,9.86
net1106,9.86
net1253,9.86
_01108_,9.84
_01277_,9.84
_06343_,9.84
_01023_,9.825
_01101_,9.82
_01718_,9.82
_02577_,9.82
_03038_,9.82
_03904_,9.82
_04319_,9.82
_04409_,9.82
_05138_,9.82
_05964_,9.82
_06091_,9.82
_06126_,9.82
_06312_,9.82
rr_ex_reg.RF_D1_Out\[8\],9.82
net247,9.82
net268,9.82
net513,9.82
_01853_,9.8
_05107_,9.8
_05737_,9.8
_05838_,9.8
net1431,9.8
_02588_,9.79
_06008_,9.79
_00664_,9.785
_01039_,9.785
_01667_,9.78
_03109_,9.78
_04743_,9.78
_05983_,9.78
_06396_,9.78
_06720_,9.78
dmem.ram\[49\]\[15\],9.78
_00494_,9.76
_03861_,9.76
net224,9.76
net649,9.76
net1412,9.76
net1420,9.76
_03952_,9.74
_04377_,9.74
_05362_,9.74
_06467_,9.74
net1260,9.74
_01222_,9.725
imem.rom\[2\]\[3\],9.725
_00131_,9.72
_00608_,9.72
_03087_,9.72
_03489_,9.72
_05072_,9.72
_06491_,9.72
net665,9.72
net828,9.72
net889,9.72
net946,9.72
net1050,9.72
net1324,9.72
net1432,9.72
net132,9.705
_01875_,9.7
_04427_,9.7
net996,9.7
_04267_,9.69
_00459_,9.685
_02096_,9.68
_02923_,9.68
net1335,9.68
_01563_,9.665
_01659_,9.66
_02922_,9.66
_03645_,9.66
_03694_,9.66
net611,9.66
net748,9.66
net956,9.66
net1068,9.66
net1080,9.66
net1216,9.66
_00673_,9.645
_01228_,9.64
_02942_,9.64
_03712_,9.64
_04388_,9.64
_06719_,9.64
net472,9.64
net674,9.64
net1159,9.64
_01997_,9.62
_03988_,9.62
_06001_,9.62
net1111,9.62
net1349,9.62
_02265_,9.6
_03358_,9.6
_00551_,9.585
_06426_,9.58
imem.rom\[13\]\[9\],9.58
net961,9.58
_00204_,9.565
_05470_,9.56
instr_wdata[0],9.55
_03541_,9.54
_05480_,9.54
_05708_,9.54
net408,9.54
net448,9.54
_00758_,9.525
_00941_,9.52
_02544_,9.52
_02704_,9.52
_03013_,9.52
_03068_,9.52
_03555_,9.52
_04150_,9.52
_04583_,9.52
_04788_,9.52
_06335_,9.52
_06460_,9.52
_06570_,9.52
ex_mm_reg.RF_D2_Out\[9\],9.52
ex_mm_reg.Rd_Data_Out_PR\[11\],9.52
net695,9.52
net963,9.52
net1195,9.52
net1529,9.52
_01129_,9.505
_02490_,9.5
_00937_,9.485
_01164_,9.48
_02879_,9.48
_03254_,9.48
_03524_,9.48
_03780_,9.48
_03789_,9.48
_04396_,9.48
_04608_,9.48
_04898_,9.48
_05150_,9.48
_05425_,9.48
_05690_,9.48
_06039_,9.48
_06308_,9.48
_06456_,9.48
_06477_,9.48
dmem.ram\[34\]\[0\],9.48
net438,9.48
_06665_,9.46
dmem.ram\[13\]\[1\],9.46
dmem.ram\[32\]\[9\],9.46
net1219,9.46
_00179_,9.445
_00638_,9.445
_01251_,9.445
_01519_,9.445
_01674_,9.44
_02241_,9.44
_02306_,9.44
_02322_,9.44
_03124_,9.44
_03763_,9.44
_05322_,9.44
_05423_,9.44
_05489_,9.44
_05847_,9.44
dmem.ram\[49\]\[0\],9.44
net399,9.44
_02150_,9.42
_03786_,9.42
_04030_,9.42
_04627_,9.42
_04635_,9.42
_05234_,9.42
_05457_,9.42
_05758_,9.42
_06233_,9.42
_06453_,9.42
_06475_,9.42
_06503_,9.42
_06704_,9.42
_01033_,9.405
_01273_,9.405
_01532_,9.405
_01590_,9.405
_00948_,9.4
_01711_,9.4
_02085_,9.4
_02614_,9.4
_03756_,9.4
_04745_,9.4
_04854_,9.4
_04995_,9.4
_05836_,9.4
_06340_,9.4
net191,9.4
net1137,9.4
net1161,9.4
net411,9.38
_00375_,9.365
_01339_,9.365
_01910_,9.36
_01923_,9.36
_02247_,9.36
_02641_,9.36
_03882_,9.36
_03980_,9.36
_04073_,9.36
_04284_,9.36
_04416_,9.36
_04838_,9.36
_06466_,9.36
_06651_,9.36
net371,9.36
net545,9.36
net871,9.36
net937,9.36
net1035,9.36
net1163,9.36
net1291,9.36
_04882_,9.34
imem.rom\[3\]\[14\],9.34
_04402_,9.33
_01987_,9.32
_02183_,9.32
_03549_,9.32
_05120_,9.32
_05635_,9.32
_05797_,9.32
net877,9.32
_03590_,9.3
_04289_,9.3
_05336_,9.3
net147,9.3
net629,9.3
net646,9.3
net670,9.3
net755,9.3
net1081,9.3
net1282,9.3
net1292,9.3
net1294,9.3
_00109_,9.295
_01814_,9.28
_03526_,9.28
_03922_,9.28
_00614_,9.26
_00933_,9.26
_03624_,9.26
_05321_,9.26
_06643_,9.26
net590,9.26
net634,9.26
net711,9.26
net725,9.26
net1390,9.26
net1406,9.26
net1425,9.26
_00058_,9.245
_01419_,9.245
_00499_,9.24
_01370_,9.24
_03783_,9.24
dmem.ram\[19\]\[2\],9.24
imem.rom\[11\]\[15\],9.24
imem.rom\[1\]\[3\],9.24
net86,9.24
net1107,9.24
dmem.ram\[10\]\[11\],9.23
_00277_,9.225
_03503_,9.22
_04816_,9.22
_00562_,9.205
_01412_,9.205
_02506_,9.2
net182,9.2
net276,9.2
net581,9.2
net737,9.2
net761,9.2
net820,9.2
net1157,9.2
net1243,9.2
_00068_,9.185
_01505_,9.18
_02861_,9.18
_03422_,9.18
_04805_,9.18
_05239_,9.18
_05785_,9.18
_06502_,9.18
instr_waddr[2],9.18
net797,9.18
net1509,9.18
_01916_,9.16
_05793_,9.16
_06107_,9.16
net957,9.16
net1326,9.16
_00327_,9.155
_00749_,9.145
net913,9.14
_02764_,9.12
_03513_,9.12
_04134_,9.12
_04450_,9.12
_05267_,9.12
_05408_,9.12
_05769_,9.12
net1120,9.12
_00080_,9.105
_00158_,9.105
_01366_,9.105
_01742_,9.1
net294,9.1
_00741_,9.085
_01317_,9.08
_01998_,9.08
_02595_,9.08
net1208,9.08
_02039_,9.06
_02338_,9.06
_02502_,9.06
_02554_,9.06
_02907_,9.06
_03022_,9.06
_03400_,9.06
_04837_,9.06
_06325_,9.06
dmem.ram\[54\]\[0\],9.06
net374,9.06
net884,9.06
net1220,9.06
_03415_,9.04
_04374_,9.04
_05732_,9.04
if_id_reg.Instr_Out\[11\],9.04
net822,9.04
net958,9.04
_02061_,9.02
_02725_,9.02
_02896_,9.02
_03010_,9.02
_04547_,9.02
_04719_,9.02
_04831_,9.02
_04897_,9.02
_05105_,9.02
_05156_,9.02
_05208_,9.02
_05272_,9.02
_06170_,9.02
_06290_,9.02
ex_mm_reg.Rd_Data_Out_PR\[7\],9.02
net872,9.02
net981,9.02
net122,9.02
_02032_,9
dmem.ram\[13\]\[14\],9
_00620_,8.985
_02562_,8.98
_02571_,8.98
_04307_,8.98
_05589_,8.98
_05857_,8.98
_06279_,8.98
_06621_,8.98
_06674_,8.98
imem.rom\[15\]\[6\],8.98
_02947_,8.96
_04844_,8.96
_04918_,8.96
_05784_,8.96
debug_mem_data[15],8.96
debug_reg_data[7],8.96
debug_reg_addr[0],8.95
_00018_,8.94
_02200_,8.94
_02777_,8.94
_02837_,8.94
_03382_,8.94
_04383_,8.94
_05811_,8.94
_05941_,8.94
_06213_,8.94
_06419_,8.94
net515,8.94
net618,8.94
net663,8.94
net832,8.94
net869,8.94
net945,8.94
net1152,8.94
ex_mm_reg.Rd_Data_Out_PR\[10\],8.92
imem.rom\[11\]\[12\],8.92
mm_wb_reg.Rd_Data_Out_PR\[10\],8.92
_00713_,8.905
_00194_,8.9
_01942_,8.9
_02450_,8.9
_02569_,8.9
_02697_,8.9
_03520_,8.9
_03806_,8.9
_04812_,8.9
_05681_,8.9
_05775_,8.9
_05988_,8.9
_06701_,8.9
dmem.ram\[42\]\[1\],8.9
net234,8.9
net295,8.9
net482,8.9
net514,8.9
net685,8.9
net1434,8.9
net1526,8.9
_01491_,8.895
_00557_,8.885
_01651_,8.88
_02995_,8.88
_06569_,8.88
_00976_,8.865
_01699_,8.86
_01747_,8.86
_02705_,8.86
_02787_,8.86
_03143_,8.86
_03256_,8.86
_03665_,8.86
_03723_,8.86
_03829_,8.86
_04681_,8.86
_05357_,8.86
_05729_,8.86
_06689_,8.86
debug_reg_addr[1],8.85
_01054_,8.845
_04178_,8.84
_05409_,8.84
_06358_,8.84
_06606_,8.84
_06696_,8.84
_06713_,8.84
debug_mem_addr[3],8.84
instr_waddr[0],8.84
instr_wdata[7],8.84
instr_wdata[8],8.84
net389,8.84
net392,8.84
net894,8.84
net1023,8.84
net1095,8.84
net1254,8.84
net1266,8.84
net1310,8.84
net1348,8.84
_01006_,8.825
_01435_,8.825
_01490_,8.825
_02483_,8.82
_02983_,8.82
_03170_,8.82
_06562_,8.82
net305,8.82
net142,8.815
_00610_,8.805
_03094_,8.8
_04367_,8.8
_05428_,8.8
net264,8.8
net370,8.8
net623,8.8
net817,8.8
net1153,8.8
_00921_,8.785
_01643_,8.785
_04127_,8.78
_04516_,8.78
_04956_,8.78
_05682_,8.78
_00999_,8.765
_00640_,8.76
_00923_,8.76
_01245_,8.76
_02748_,8.76
_06495_,8.76
net329,8.76
net535,8.76
_00794_,8.745
net293,8.74
net542,8.74
net1074,8.74
net1367,8.74
net1424,8.74
_00004_,8.725
_00669_,8.725
_00788_,8.725
_01015_,8.725
_01291_,8.725
_01392_,8.725
_01572_,8.725
_00271_,8.72
_04381_,8.72
debug_mem_addr[2],8.72
instr_wdata[11],8.72
net1092,8.72
_01752_,8.7
_02292_,8.7
_06127_,8.7
_06179_,8.7
net596,8.7
net752,8.7
net859,8.7
net1122,8.7
_00692_,8.685
_00987_,8.685
_04984_,8.68
net1097,8.68
_00071_,8.665
_00990_,8.665
_00992_,8.665
_01514_,8.665
_02110_,8.66
_03291_,8.66
_04807_,8.66
_05057_,8.66
dmem.ram\[42\]\[7\],8.66
net492,8.66
net814,8.66
_03319_,8.64
_00405_,8.625
_00409_,8.625
_01468_,8.62
_03589_,8.62
_00387_,8.615
_00886_,8.605
_01928_,8.6
_02216_,8.6
_02365_,8.6
_02442_,8.6
_02935_,8.6
_02937_,8.6
_03070_,8.6
_04167_,8.6
_04534_,8.6
_05307_,8.6
_06733_,8.6
net196,8.6
net337,8.6
net386,8.6
net1321,8.6
net1327,8.6
net1423,8.6
_01154_,8.595
_00935_,8.585
_04222_,8.58
mm_wb_reg.Rd_Data_Out_PR\[13\],8.58
_01048_,8.565
_01515_,8.565
_02191_,8.56
_02411_,8.56
_04591_,8.56
_04889_,8.56
_05243_,8.56
_05332_,8.56
_06231_,8.56
_06557_,8.56
net1076,8.56
net1198,8.56
_00974_,8.545
_03856_,8.54
_01318_,8.525
_01439_,8.525
_01498_,8.525
_01529_,8.525
_01952_,8.52
_03598_,8.52
_05245_,8.52
_05449_,8.52
_05647_,8.52
_05799_,8.52
_05904_,8.52
_06289_,8.52
_06300_,8.52
_01678_,8.5
_03108_,8.5
_03451_,8.5
_04277_,8.5
_06638_,8.5
_03836_,8.49
_01986_,8.48
_02063_,8.48
_02541_,8.48
_02709_,8.48
_03396_,8.48
_03776_,8.48
_04223_,8.48
_04636_,8.48
_04667_,8.48
_05201_,8.48
_05359_,8.48
_05978_,8.48
ex_mm_reg.RF_D2_Out\[14\],8.48
id_rr_reg.instr_out\[1\],8.48
net212,8.48
net250,8.48
net606,8.48
net660,8.48
net827,8.48
net911,8.48
net934,8.48
net1121,8.48
net1207,8.48
_00577_,8.465
_03692_,8.46
_03827_,8.46
mm_wb_reg.Rd_Data_Out_PR\[14\],8.46
_00651_,8.445
_02282_,8.44
_02386_,8.44
_02478_,8.44
_03984_,8.44
_03998_,8.44
_04237_,8.44
_04566_,8.44
_04680_,8.44
_05231_,8.44
_05479_,8.44
_05831_,8.44
_06064_,8.44
_06271_,8.44
_06377_,8.44
_06417_,8.44
_06442_,8.44
_06476_,8.44
net233,8.44
net867,8.44
net1214,8.44
_01217_,8.435
_01072_,8.425
_04401_,8.42
_05097_,8.42
_05702_,8.42
dmem.ram\[32\]\[1\],8.42
_00334_,8.405
_00444_,8.405
_01150_,8.4
_02342_,8.4
_02404_,8.4
_03344_,8.4
_03703_,8.4
_05816_,8.4
_06615_,8.4
_00137_,8.38
net302,8.38
net450,8.38
net460,8.38
net529,8.38
net559,8.38
net815,8.38
net818,8.38
net865,8.38
net886,8.38
net892,8.38
net900,8.38
net971,8.38
net1101,8.38
net1147,8.38
_00479_,8.365
_01205_,8.365
_01530_,8.36
_02998_,8.36
_05229_,8.36
_05459_,8.36
_06029_,8.36
net1374,8.36
_01596_,8.345
_01829_,8.34
_02087_,8.34
mm_wb_reg.Rd_Data_Out_PR\[5\],8.34
net292,8.34
net849,8.34
net879,8.34
net1034,8.34
net1044,8.34
net1305,8.34
net1403,8.34
_00302_,8.325
_00745_,8.325
_01541_,8.325
ex_mm_reg.RF_D2_Out\[1\],8.32
imem.rom\[5\]\[11\],8.32
_00340_,8.305
_02409_,8.3
_03355_,8.3
_03747_,8.3
net592,8.3
net744,8.3
_00667_,8.285
_00764_,8.285
_04086_,8.28
_04765_,8.28
net677,8.28
net1094,8.28
net1346,8.28
_00751_,8.275
_01633_,8.265
_03379_,8.26
net536,8.26
net1520,8.26
_04300_,8.24
_04341_,8.24
_05678_,8.24
dmem.ram\[42\]\[10\],8.24
net910,8.24
net1027,8.24
net1354,8.24
_00418_,8.225
_02355_,8.22
_02558_,8.22
_02723_,8.22
_03599_,8.22
_06207_,8.22
net352,8.22
_01122_,8.205
_03764_,8.2
_06249_,8.2
imem.rom\[11\]\[10\],8.2
_00309_,8.185
_00330_,8.185
_00544_,8.165
_02500_,8.16
_02633_,8.16
net528,8.16
net1201,8.16
_00284_,8.155
_01501_,8.155
_00438_,8.145
_01145_,8.145
_01698_,8.14
_02225_,8.14
_02371_,8.14
_03813_,8.14
_04143_,8.14
_04607_,8.14
_04965_,8.14
_05004_,8.14
_06614_,8.14
id_rr_reg.pc_next_out\[7\],8.14
net183,8.14
net194,8.14
net455,8.14
net457,8.14
net740,8.14
net842,8.14
net1024,8.14
net1472,8.14
net1479,8.14
_02169_,8.12
_03930_,8.12
_04415_,8.12
ex_mm_reg.Rd_Data_Out_PR\[14\],8.12
imem.rom\[15\]\[0\],8.12
_00509_,8.105
_01663_,8.1
_01975_,8.1
_02156_,8.1
_02162_,8.1
_02392_,8.1
_02393_,8.1
_02481_,8.1
_02760_,8.1
_03097_,8.1
_03704_,8.1
_03824_,8.1
_04081_,8.1
_04245_,8.1
_04482_,8.1
_04835_,8.1
_04868_,8.1
_04876_,8.1
_04976_,8.1
_05248_,8.1
_05613_,8.1
_06097_,8.1
_06241_,8.1
_06324_,8.1
_06390_,8.1
_06395_,8.1
_06561_,8.1
id_rr_reg.pc_next_out\[5\],8.1
net1032,8.1
net1181,8.1
_00278_,8.085
_00604_,8.085
_00017_,8.065
_00087_,8.065
_00091_,8.065
_00503_,8.065
_00909_,8.065
_00960_,8.065
_01334_,8.065
_01624_,8.065
_02374_,8.06
_02808_,8.06
_02882_,8.06
_03107_,8.06
_04564_,8.06
_04731_,8.06
_04759_,8.06
_00934_,8.04
_02575_,8.04
_02886_,8.04
_04662_,8.04
_04744_,8.04
debug_reg_data[14],8.04
debug_reg_data[1],8.04
pc_out_port[14],8.04
_01229_,8.035
_00945_,8.025
_00982_,8.025
_01019_,8.025
_01159_,8.025
_01294_,8.025
_01917_,8.02
_02510_,8.02
_02841_,8.02
_02931_,8.02
